"ap_dict_id","org","pathway","pathway_nodes","pathway_edges","pathway_radius","pathway_diameter","ap_ec","ap_group","ap_percentage","eccentricity","degree","closeness","betweenness","eigen_centrality","noSubgraphs","subgraph1_size","subgraph1_community","subgraph1_mean_degree","subgraph2_size","subgraph2_community","subgraph2_mean_degree","subgraph3_size","subgraph3_community","subgraph3_mean_degree","subgraph4_size","subgraph4_community","subgraph4_mean_degree","subgraph5_size","subgraph5_community","subgraph5_mean_degree","subgraph6_size","subgraph6_community","subgraph6_mean_degree","subgraph7_size","subgraph7_community","subgraph7_mean_degree","subgraph8_size","subgraph8_community","subgraph8_mean_degree","subgraph9_size","subgraph9_community","subgraph9_mean_degree","subgraph10_size","subgraph10_community","subgraph10_mean_degree","subgraph11_size","subgraph11_community","subgraph11_mean_degree","subgraph12_size","subgraph12_community","subgraph12_mean_degree","subgraph13_size","subgraph13_community","subgraph13_mean_degree"
1703,"ec",280,56,114,7,13,"ec:5.1.99.1","Q3",30.5256176421821,8,3,0.000398247710075667,0.0037037037037037,0,2,54,5,4.10909090909091,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1711,"ec",280,56,114,7,13,"ec:3.1.2.4","Q2",8.34024208257337,9,3,0.000355745286374956,0.0286195286195286,0,2,44,6,3.82222222222222,11,5,2.36363636363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1713,"ec",280,56,114,7,13,"ec:4.2.1.17","Q3",49.5771845465097,10,4,0.000349406009783368,0.0246913580246914,0,2,45,6,3.82608695652174,10,5,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1716,"ec",280,56,114,7,13,"ec:2.3.1.168","Q3",24.5398773006135,12,6,0.000336700336700337,0.00162738496071829,0,2,53,5,4.11111111111111,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1718,"ec",280,56,114,7,13,"ec:2.3.1.168","Q3",24.5398773006135,12,5,0.000336700336700337,0.00168350168350168,0,2,53,5,4.11111111111111,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1723,"ec",280,56,114,7,13,"ec:1.2.7.7","Q2",1.95655778477864,12,7,0.000324675324675325,0,0,2,4,5,1.2,51,5,3.96078431372549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1724,"ec",280,56,114,7,13,"ec:1.2.7.7","Q2",1.95655778477864,12,7,0.000330578512396694,0.00129068462401796,0,2,52,5,3.92452830188679,3,3,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1725,"ec",280,56,114,7,13,"ec:1.2.7.7","Q2",1.95655778477864,11,7,0.000330578512396694,0.00168350168350168,0,2,52,5,4.07547169811321,3,3,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1733,"ec",281,11,9,1,3,"ec:1.1.1.35","Q4",60.8667529107374,1,2,0.01,0.0111111111111111,0,4,3,4,0,5,5,0.8,1,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1735,"ec",281,11,9,1,3,"ec:4.2.1.57","Q2",6.20957309184994,2,3,0.0123456790123457,0.0333333333333333,0,4,3,4,0,1,1,0,3,3,0,3,3,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1742,"ec",281,11,9,1,3,"ec:1.2.1.86","Q1",0.0323415265200517,1,2,0.00909090909090909,0,0,4,1,2,0,5,5,1.2,3,3,0.666666666666667,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,"ec",290,24,25,1,7,"ec:2.3.1.182","Q2",5.2281867459346,6,2,0.0019723865877712,0.00395256916996047,0,4,10,4,1.63636363636364,1,1,0,10,3,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1747,"ec",290,24,25,1,7,"ec:1.1.1.85","Q4",80.7833537331701,5,3,0.00197628458498024,0.00395256916996047,0,4,8,5,1.11111111111111,1,1,0,12,5,1.66666666666667,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1752,"ec",290,24,25,1,7,"ec:1.1.1.86","Q4",83.4586466165414,4,2,0.00216450216450216,0,0,4,6,7,0.571428571428571,12,5,1.66666666666667,3,3,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1756,"ec",290,24,25,1,7,"ec:2.3.3.13","Q4",81.0281517747858,6,5,0.00239808153477218,0.0118577075098814,0,4,10,4,1.63636363636364,10,6,1.2,1,1,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1759,"ec",290,24,25,1,7,"ec:4.2.1.9","Q4",81.8499737716384,5,5,0.00206611570247934,0.0197628458498024,0,4,10,4,1.63636363636364,6,6,0.333333333333333,5,5,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1761,"ec",290,24,25,1,7,"ec:5.4.99.3","Q1",0,3,2,0.00189035916824197,0.00197628458498024,0,4,5,6,0.666666666666667,12,5,1.66666666666667,4,4,1,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1763,"ec",290,24,25,1,7,"ec:4.2.1.9","Q4",81.8499737716384,5,3,0.00189035916824197,0.00395256916996047,0,5,7,5,0.75,12,5,1.66666666666667,1,1,0,2,2,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1764,"ec",290,24,25,1,7,"ec:1.1.1.86","Q4",83.4586466165414,4,2,0.00189035916824197,0.00988142292490119,0,4,10,4,1.63636363636364,5,5,0.4,6,2,2.33333333333333,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1765,"ec",290,24,25,1,7,"ec:2.2.1.6","Q4",85.9241126070991,4,4,0.00181159420289855,0,0,5,3,4,1,12,3,2,1,1,0,5,2,1.6,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1766,"ec",290,24,25,1,7,"ec:5.4.99.3","Q1",0,4,2,0.00181159420289855,0,0,4,10,4,1.81818181818182,4,2,1.5,7,2,2.28571428571429,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1771,"ec",290,24,25,1,7,"ec:2.2.1.6","Q4",85.9241126070991,5,3,0.00189035916824197,0.00592885375494071,0,5,10,4,1.63636363636364,2,2,0,1,1,0,8,3,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1777,"ec",300,31,49,3,9,"ec:1.2.1.11","Q4",96.1940166401133,8,3,0.00175131348511384,0.0160919540229885,6.64894068605648e-18,3,19,6,2.4,1,1,0,10,5,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1779,"ec",300,31,49,3,9,"ec:4.3.3.7","Q4",92.9013984776067,7,3,0.00161550888529887,0.0413793103448276,2.71947991102103e-16,3,3,4,1,17,6,2.82352941176471,10,6,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1780,"ec",300,31,49,3,9,"ec:1.17.1.8","Q4",89.8920162860683,6,4,0.00156739811912226,0.0505747126436782,4.22162909978246e-16,3,4,5,0.8,16,6,2.625,10,5,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1787,"ec",300,31,49,3,9,"ec:5.1.1.7","Q4",82.6872012745619,5,6,0.00131926121372032,0.0758620689655172,2.07964071440807e-15,3,11,5,2.16666666666667,9,4,1.55555555555556,10,5,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1788,"ec",300,31,49,3,9,"ec:4.1.1.20","Q4",87.2720835546114,6,6,0.00127551020408163,0.0666666666666667,0.999999999999999,3,15,6,2.5,10,5,1.2,5,3,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1789,"ec",300,31,49,3,9,"ec:1.5.1.7","Q3",15.3301469286599,7,4,0.00127551020408163,0.0528735632183908,0.999999999999998,3,18,7,2.42105263157895,10,6,1.4,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1790,"ec",300,31,49,3,9,"ec:1.5.1.10","Q2",2.47831474597274,8,2,0.00111111111111111,0.0195402298850575,0.999999999999997,3,19,6,2.4,10,6,1.4,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1795,"ec",300,31,49,3,9,"ec:4.2.1.36","Q2",2.37210125685962,3,3,0.0010752688172043,0,0,3,21,6,3,7,3,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1798,"ec",300,31,49,3,9,"ec:6.3.2.13","Q4",83.6077181802089,6,4,0.0010752688172043,0,1,3,19,6,2.9,1,1,0,10,5,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1800,"ec",300,31,49,3,9,"ec:4.2.1.114","Q2",2.24818551956098,4,2,0.00111111111111111,0.00114942528735632,3.39934988877629e-17,3,21,8,2.63636363636364,8,4,1.75,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1806,"ec",310,63,146,1,9,"ec:5.4.3.3","Q2",2.31127679403541,7,5,0.000405186385737439,0.00634584875727129,0,5,4,5,0.8,43,9,4.97674418604651,1,1,0,11,6,1.63636363636364,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1837,"ec",310,63,146,1,9,"ec:1.14.11.1","Q2",7.25069897483691,1,2,0.000264410364886304,0,0,5,4,5,0.8,45,8,5.02222222222222,11,5,2.36363636363636,1,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1847,"ec",310,63,146,1,9,"ec:1.14.11.4","Q2",4.21248835041938,3,4,0.000256016385048643,0,0,5,4,5,1.6,45,6,5.42222222222222,9,3,2.88888888888889,3,3,0.666666666666667,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1852,"ec",310,63,146,1,9,"ec:6.3.2.38","Q2",3.05684995340168,8,2,0.000277700638711469,0,0,5,4,5,0.8,43,7,5.16279069767442,11,6,1.63636363636364,3,3,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1853,"ec",310,63,146,1,9,"ec:2.3.1.102","Q2",3.01957129543336,7,2,0.000268672756582483,0.000793231094658911,0,5,4,5,0.8,42,7,5.23809523809524,2,2,0,11,6,1.63636363636364,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1858,"ec",310,63,146,1,9,"ec:4.2.3.134","Q2",2.57222739981361,7,4,0.000368324125230203,0.00528820729772607,0,5,4,5,0.8,43,7,5.2093023255814,11,5,2.54545454545455,3,3,0.666666666666667,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868,"ec",310,63,146,1,9,"ec:1.14.13.59","Q3",13.1034482758621,6,12,0.000264410364886304,0.00105764145954521,0,5,4,5,0.8,41,7,5.17073170731707,3,3,0,11,6,1.63636363636364,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1876,"ec",311,13,18,3,6,"ec:1.14.11.26","Q1",0.37037037037037,4,4,0.0087719298245614,0.151515151515152,0,2,7,3,2,5,5,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1877,"ec",311,13,18,3,6,"ec:1.14.20.1","Q1",0.37037037037037,3,2,0.00813008130081301,0.136363636363636,0,2,6,3,2,6,6,2.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1878,"ec",311,13,18,3,6,"ec:2.3.1.164","Q3",18.1481481481481,5,4,0.00826446280991736,0.0454545454545455,0,2,10,3,2.36363636363636,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1879,"ec",311,13,18,3,6,"ec:5.1.1.17","Q3",15.2777777777778,4,3,0.0075187969924812,0.106060606060606,0,2,5,6,1.66666666666667,7,7,2.28571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1880,"ec",311,13,18,3,6,"ec:1.21.3.1","Q2",1.01851851851852,5,3,0.00694444444444444,0.0833333333333333,0,2,11,2,2.66666666666667,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1893,"ec",330,99,358,1,10,"ec:3.5.1.94","Q2",3.39855818743563,9,9,0.000148566334868519,0.00333122939897609,0,3,95,10,6.95833333333333,1,1,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,"ec",330,99,358,1,10,"ec:2.1.4.1","Q2",5.90456573978716,7,13,0.000178062678062678,0.00908899642331159,1.87718132111854e-17,3,8,4,2.44444444444444,88,10,6.88636363636364,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1939,"ec",330,99,358,1,10,"ec:1.14.13.39","Q2",5.80157912804669,7,10,0.000171969045571797,0.00153587208079108,0,3,95,10,6.91666666666667,2,2,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1941,"ec",330,99,358,1,10,"ec:1.14.14.47","Q2",6.90010298661174,7,10,0.000411184210526316,0,0,3,95,10,7.22916666666667,2,2,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956,"ec",330,99,358,1,10,"ec:5.1.1.8","Q3",12.615859938208,7,6,0.000105185652676975,0.00568062276456975,0,3,94,10,7.22105263157895,2,2,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1957,"ec",330,99,358,1,10,"ec:1.4.3.3","Q2",9.23446618606248,8,2,0.000104123281965848,0.00294550810014728,0,3,95,10,7.1875,2,2,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,"ec",330,99,358,1,10,"ec:1.2.1.88","Q4",68.4346035015448,8,5,0.000107399849640211,0.0113612455291395,0,3,91,10,7.23913043478261,2,2,0,5,5,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,"ec",331,5,4,2,4,"ec:6.3.3.4","Q4",100,3,2,0.0909090909090909,0.25,0,2,1,2,0,3,3,1.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,"ec",331,5,4,2,4,"ec:3.5.3.22","Q4",100,3,2,0.0625,0.25,0,2,3,4,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,"ec",331,5,4,2,4,"ec:1.14.11.21","Q4",100,2,2,0.0769230769230769,0.333333333333333,0,2,2,3,0.666666666666667,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,"ec",332,5,3,1,2,"ec:6.3.3.6","Q1",0.348756103231807,1,2,0.0625,0.0833333333333333,0,3,1,2,0,2,2,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180,"ec",40,73,167,1,14,"ec:1.1.1.45","Q2",4.36041252035462,7,6,0.000192901234567901,0.00136932707355243,0.129177271083316,3,30,12,2.45161290322581,38,11,3.78947368421053,4,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,"ec",40,73,167,1,14,"ec:1.1.1.22","Q4",76.2800796091912,11,4,0.000192901234567901,0.000293427230046948,1.15676954473849e-15,3,67,10,4.52941176470588,1,1,0,4,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,"ec",40,73,167,1,14,"ec:2.7.1.5","Q3",16.6817441650081,9,6,0.000192901234567901,0.00586854460093897,0.86819344299703,3,67,10,4.55882352941176,4,4,0.5,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,"ec",40,73,167,1,14,"ec:4.2.1.146","Q2",1.06748688257644,12,2,0.000195579894386857,0.00352112676056338,0,3,66,9,4.59701492537313,4,4,1.5,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,"ec",40,73,167,1,14,"ec:4.1.2.54","Q1",0.940835896508051,13,2,0.000192901234567901,0.00195618153364632,0,3,67,9,4.58823529411765,4,4,1.5,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,"ec",40,73,167,1,14,"ec:4.2.1.141","Q2",2.89487968156323,1,3,0.000192901234567901,0.000391236306729264,7.37473102582383e-18,3,69,9,4.62857142857143,2,2,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,"ec",40,73,167,1,14,"ec:1.1.1.365","Q1",0.0180929980097702,11,4,0.000198294665873488,0.00469483568075117,0,3,65,9,4.63636363636364,4,4,1.5,3,3,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,"ec",340,41,70,1,8,"ec:3.5.2.7","Q3",48.2006125574273,6,4,0.000901713255184851,0.0358974358974359,0,4,9,4,1.4,24,9,3.25,4,4,2.5,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,"ec",340,41,70,1,8,"ec:4.2.1.49","Q3",48.3728943338438,5,3,0.000880281690140845,0.0416666666666667,0,4,9,4,1.4,23,8,3.21739130434783,5,5,2.4,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"ec",340,41,70,1,8,"ec:4.3.1.3","Q3",50.8805513016845,4,9,0.000858369098712446,0.0423076923076923,0,4,9,4,1.4,21,7,2.66666666666667,7,7,1.71428571428571,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,"ec",340,41,70,1,8,"ec:2.1.1.22","Q2",8.46094946401225,6,5,0.000777000777000777,0.00576923076923077,0,5,9,4,1.4,1,1,0,26,9,3.38461538461538,3,3,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,"ec",340,41,70,1,8,"ec:3.5.3.5","Q1",0,1,2,0.000641025641025641,0,0,4,9,4,1.4,29,10,3.31034482758621,1,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"ec",340,41,70,1,8,"ec:1.2.1.3","Q4",59.0543644716692,7,3,0.000640614990390775,0.00256410256410256,0,4,9,4,1.4,26,9,3.38461538461538,3,3,0.666666666666667,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"ec",340,41,70,1,8,"ec:1.4.3.4","Q3",24.3491577335375,7,2,0.000641025641025641,0,0,4,9,4,1.4,27,9,3.25925925925926,3,3,0.666666666666667,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"ec",340,41,70,1,8,"ec:1.4.3.22","Q2",2.92879019908116,6,3,0.000625,0.00192307692307692,0,4,9,4,1.4,25,9,3.44,3,3,0.666666666666667,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,"ec",340,41,70,1,8,"ec:2.1.1.8","Q2",2.98621745788668,6,3,0.000609756097560976,0,0,4,9,5,1.6,26,7,4.07692307692308,3,3,1.33333333333333,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,"ec",340,41,70,1,8,"ec:3.1.3.15","Q3",54.9770290964778,7,2,0.000640614990390775,0.00128205128205128,0,4,7,4,1.25,1,1,0,29,11,3.10344827586207,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"ec",340,41,70,1,8,"ec:2.6.1.9","Q4",91.2519142419602,6,2,0.000625,0.00128205128205128,0,4,6,3,1.42857142857143,2,2,1,29,11,3.10344827586207,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,"ec",340,41,70,1,8,"ec:4.2.1.19","Q4",89.3376722817764,5,2,0.000609756097560976,0,0,4,5,3,1.33333333333333,3,3,1.33333333333333,29,10,3.44827586206897,3,3,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
