"","ap_dict_id","org","pathway","pathway_nodes","pathway_edges","pathway_radius","pathway_diameter","ap_ec","ap_group","ap_percentage","eccentricity","degree","closeness","betweenness","eigen_centrality","noSubgraphs","subgraph1_size","subgraph1_community","subgraph1_mean_degree","subgraph2_size","subgraph2_community","subgraph2_mean_degree","subgraph3_size","subgraph3_community","subgraph3_mean_degree","subgraph4_size","subgraph4_community","subgraph4_mean_degree","subgraph5_size","subgraph5_community","subgraph5_mean_degree","subgraph6_size","subgraph6_community","subgraph6_mean_degree","subgraph7_size","subgraph7_community","subgraph7_mean_degree","subgraph8_size","subgraph8_community","subgraph8_mean_degree","subgraph9_size","subgraph9_community","subgraph9_mean_degree","subgraph10_size","subgraph10_community","subgraph10_mean_degree","subgraph11_size","subgraph11_community","subgraph11_mean_degree","subgraph12_size","subgraph12_community","subgraph12_mean_degree","subgraph13_size","subgraph13_community","subgraph13_mean_degree"
"72",4243,"ec",640,61,225,7,14,"ec:4.2.1.17","30<=x<80",49.3719008264463,8,6,0.000525486074619023,0.0231432973805855,0.215905999280188,2,44,13,8.4,16,5,2.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",4253,"ec",640,61,225,7,14,"ec:2.3.1.9","30<=x<80",72.0495867768595,10,5,0.000292312189418299,0.00451977401129944,0,2,55,9,7.03571428571429,5,5,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",4254,"ec",640,61,225,7,14,"ec:1.1.1.80","<30",2.23140495867769,13,3,0.000312891113892365,0.00225988700564972,0,2,59,10,6.93333333333333,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",4255,"ec",640,61,225,7,14,"ec:4.1.1.4","<30",7.68595041322314,12,3,0.000307692307692308,0.00338983050847458,0,2,57,9,6.96551724137931,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",4256,"ec",640,61,225,7,14,"ec:2.8.3.8","<30",9.78512396694215,11,2,0.000297176820208024,0.00423728813559322,0,2,56,9,7.05263157894737,4,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",4259,"ec",640,61,225,7,14,"ec:1.2.1.87","<30",4.84297520661157,10,18,0.00053134962805526,0.0241960017383746,0.0531296061164193,2,53,9,7.33333333333333,7,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",4261,"ec",640,61,225,7,14,"ec:4.2.1.28","<30",4.46280991735537,11,4,0.000619195046439628,0.00875706214689265,0,2,55,10,7.14285714285714,5,2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",4263,"ec",640,61,225,7,14,"ec:1.1.1.77","<30",6.89256198347107,12,4,0.000287273771904625,0.00169491525423729,0,2,57,10,7.51724137931035,3,3,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",4270,"ec",640,61,225,7,14,"ec:2.3.1.168","<30",24.4462809917355,10,18,0.000531067445565587,0.0215001163306248,0.0711304463428943,2,58,9,7.52542372881356,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",4276,"ec",642,7,8,2,3,"ec:1.17.99.2","<30",0.662251655629139,2,3,0.0714285714285714,0,0,2,5,2,1.66666666666667,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",4280,"ec",642,7,8,2,3,"ec:1.1.1.311","<30",0.662251655629139,2,4,0.0333333333333333,0.116666666666667,0,2,5,2,2.33333333333333,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",4290,"ec",643,21,27,2,5,"ec:4.2.1.54","<30",0.273224043715847,4,2,0.00307692307692308,0.0131578947368421,0,4,8,4,2.44444444444444,7,3,1.42857142857143,1,1,0,4,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",4291,"ec",643,21,27,2,5,"ec:5.2.1.2","<30",19.0915300546448,2,2,0.0026246719160105,0.00526315789473684,0,4,8,4,2.44444444444444,9,4,1.77777777777778,1,1,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",4292,"ec",643,21,27,2,5,"ec:2.8.3.12","<30",19.5355191256831,3,4,0.00293255131964809,0.0210526315789474,0,4,8,4,2.44444444444444,6,3,1.33333333333333,2,2,1,4,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",4294,"ec",643,21,27,2,5,"ec:1.2.1.39","<30",17.042349726776,2,4,0.00263157894736842,0.00526315789473684,0,4,5,2,2,2,2,1,9,4,1.55555555555556,4,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",4299,"ec",643,21,27,2,5,"ec:1.13.11.5","30<=x<80",48.6680327868852,2,2,0.0025,0.00526315789473684,0,4,8,4,2.44444444444444,9,4,1.77777777777778,2,2,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",4300,"ec",643,21,27,2,5,"ec:1.13.11.2","30<=x<80",34.1871584699454,4,2,0.00263157894736842,0,0,4,8,4,2.44444444444444,7,3,1.71428571428571,4,4,0.5,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",4301,"ec",643,21,27,2,5,"ec:5.3.99.7","<30",0.0341530054644809,3,2,0.00238095238095238,0,0,4,6,3,2.85714285714286,1,1,0,9,4,1.77777777777778,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",4303,"ec",643,21,27,2,5,"ec:3.7.1.9","<30",4.88387978142076,3,4,0.00238095238095238,0,0,4,8,4,2.66666666666667,2,2,1,6,2,2.33333333333333,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",4305,"ec",650,54,163,1,13,"ec:1.1.1.30","30<=x<80",34.5205479452055,9,6,0.00129366106080207,0.000725689404934688,4.77816742733327e-17,3,49,5,6.12,2,2,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",4306,"ec",650,54,163,1,13,"ec:3.1.1.22","<30",3.81849315068493,10,2,0.000355998576005696,0.000725689404934688,6.66153305661017e-17,3,50,5,6.07843137254902,2,2,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",4334,"ec",650,54,163,1,13,"ec:1.1.1.83","<30",18.1506849315068,7,5,0.000984251968503937,0.0624092888243832,5.59460122898575e-16,3,38,7,5.23076923076923,13,5,3.53846153846154,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",4335,"ec",650,54,163,1,13,"ec:4.2.1.31","<30",0,8,2,0.000433651344319167,0.0518867924528302,2.65063919700818e-16,3,39,7,5.15,12,4,3.66666666666667,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",4336,"ec",650,54,163,1,13,"ec:5.2.1.1","<30",12.7397260273973,9,3,0.00042571306939123,0.0509192065795839,7.59039692357287e-17,3,40,8,5.1219512195122,11,4,3.81818181818182,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",4338,"ec",650,54,163,1,13,"ec:4.1.1.5","<30",18.3904109589041,8,4,0.00126742712294043,0,2.69167588000117e-17,3,5,6,0.666666666666667,46,7,5.21739130434783,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",4350,"ec",650,54,163,1,13,"ec:2.2.1.6",">=80",83.1506849315068,7,5,0.000937207122774133,0.0235849056603774,9.12062435186041e-16,3,6,4,1.71428571428571,45,7,5.82222222222222,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",4365,"ec",660,22,32,1,7,"ec:4.3.1.2","<30",3.79567938623057,6,2,0.00326797385620915,0.019047619047619,0,4,15,5,3,1,1,0,3,3,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",4366,"ec",660,22,32,1,7,"ec:4.2.1.34","<30",0,5,4,0.003125,0.0333333333333333,0,4,14,5,2.4,2,2,0,3,3,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",4371,"ec",660,22,32,1,7,"ec:6.2.1.5","30<=x<80",77.4076317383404,5,3,0.00291545189504373,0.00952380952380952,0,4,13,4,2.71428571428571,3,3,0.666666666666667,3,3,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",4372,"ec",660,22,32,1,7,"ec:4.2.1.56","<30",5.61275994346861,4,4,0.00248756218905473,0.0142857142857143,0,4,12,4,2.61538461538462,4,2,1,3,3,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",4374,"ec",660,22,32,1,7,"ec:2.2.1.6",">=80",98.182919442762,5,5,0.00226757369614512,0.0285714285714286,0,4,15,5,2.875,3,3,0,2,2,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",4376,"ec",660,22,32,1,7,"ec:4.1.3.24","<30",5.37048253583687,1,2,0.00226757369614512,0.00238095238095238,0,4,17,6,3.22222222222222,1,1,0,2,2,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",4380,"ec",660,22,32,1,7,"ec:2.3.1.182","<30",6.03674540682415,5,4,0.00334448160535117,0,0,4,15,5,3.5,3,3,0.666666666666667,2,2,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",4403,"ec",670,29,210,2,3,"ec:2.1.1.45","30<=x<80",75.839259136762,2,11,0.00649350649350649,0.0529100529100529,1.41973941475429e-16,2,27,4,13.7857142857143,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",4428,"ec",680,83,180,2,10,"ec:1.5.8.1","<30",1.76273576590869,8,4,0.000154320987654321,0.0210779885576634,0.114751892568581,6,53,13,4.96296296296296,8,4,1.75,4,4,1,7,5,0.857142857142857,4,4,1,6,6,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",4453,"ec",680,83,180,2,10,"ec:2.1.2.1",">=80",97.1972501322052,5,6,0.000237699072973615,0.0447154471544715,0.0175447122781543,6,38,10,5.23076923076923,19,7,2.84210526315789,8,5,1.25,4,4,0.5,7,4,0.857142857142857,6,6,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",4481,"ec",680,83,180,2,10,"ec:2.7.8.28","<30",10.4706504494976,3,3,0.00015236934328813,0.0013550135501355,0,7,58,14,4.8135593220339,8,4,1.75,4,4,1,1,1,0,3,3,0.666666666666667,6,6,0.666666666666667,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",4483,"ec",680,83,180,2,10,"ec:6.3.2.31","<30",11.0699806099066,3,2,0.00015053439710974,0.00120445648900933,0,6,58,14,4.8135593220339,8,4,1.75,4,4,1,4,4,0.5,2,2,0,6,6,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",4484,"ec",680,83,180,2,10,"ec:6.3.2.34","<30",11.0699806099066,4,2,0.000148720999405116,0.000752785305630834,0,6,58,14,4.8135593220339,8,4,1.75,4,4,1,5,5,0.8,6,6,0.666666666666667,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",4487,"ec",680,83,180,2,10,"ec:3.1.3.71","<30",14.0666314119514,2,2,0.00015053439710974,0.000301114122252334,0,6,58,14,4.8135593220339,8,4,1.75,1,1,0,2,2,0,7,4,0.857142857142857,6,6,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",4488,"ec",680,83,180,2,10,"ec:1.1.1.337","<30",0.951877313590693,2,2,0.000148720999405116,0.000301114122252334,0,6,58,14,4.8135593220339,8,4,1.75,2,2,1,7,4,0.857142857142857,6,6,0.666666666666667,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",4496,"ec",680,83,180,2,10,"ec:6.3.4.24","<30",1.7451084082496,4,2,0.000148720999405116,0.000150557061126167,0,6,58,14,4.88135593220339,8,4,1.75,4,4,1,7,5,0.857142857142857,1,1,0,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",4498,"ec",680,83,180,2,10,"ec:2.6.1.108","<30",0,4,2,0.00015053439710974,0.000301114122252334,0,6,58,14,4.88135593220339,8,4,1.75,4,4,1,7,5,0.857142857142857,4,4,0.5,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",4499,"ec",680,83,180,2,10,"ec:2.7.4.31","<30",1.79799048122686,3,2,0.000148720999405116,0.000301114122252334,0,6,58,14,4.88135593220339,8,4,1.75,4,4,1,7,5,0.857142857142857,3,3,0,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",4500,"ec",680,83,180,2,10,"ec:2.5.1.131","<30",1.95663670015865,3,2,0.000146929180135175,0,0,6,58,10,5.25423728813559,8,2,2.75,4,2,1.5,7,3,1.71428571428571,2,2,1,3,3,1.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",4507,"ec",680,83,180,2,10,"ec:4.3.1.32","<30",11.1933721135202,4,2,0.000154225786551511,0.000602228244504667,0,6,58,9,5.08474576271186,8,3,2.25,4,4,1,5,3,1.2,6,3,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",4542,"ec",710,33,75,2,5,"ec:1.1.1.39","<30",18.7037037037037,2,4,0.00118906064209275,0.00705645161290323,0,4,18,5,5.26315789473684,4,4,1,1,1,0,9,4,2.88888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",4545,"ec",720,54,124,6,11,"ec:2.3.1.9",">=80",86.9318181818182,7,10,0.00112739571589628,0.0766172506738545,0.340118208604068,2,48,5,4.48979591836735,5,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",4555,"ec",720,54,124,6,11,"ec:4.2.1.120","<30",19.8863636363636,10,3,0.00117096018735363,0.0319303338171263,1.12648955750734e-16,3,51,5,4.69230769230769,1,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",4556,"ec",720,54,124,6,11,"ec:4.2.1.17","30<=x<80",36.9318181818182,9,2,0.00115740740740741,0.0468069666182874,7.31830374636126e-17,2,50,5,4.66666666666667,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",4557,"ec",720,54,124,6,11,"ec:1.1.1.35","30<=x<80",36.9318181818182,8,2,0.00114285714285714,0.0609579100145138,7.2376705487176e-17,2,49,12,4.68,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",4591,"ec",720,54,124,6,11,"ec:2.3.1.169","<30",27.8409090909091,7,11,0.00110497237569061,0.189042089985486,0.689658185548616,2,46,5,4.51063829787234,7,2,2.28571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",4610,"ec",730,28,71,4,7,"ec:2.8.1.10","30<=x<80",55.9139784946236,5,5,0.00142247510668563,0.0113960113960114,0,4,21,9,5.36363636363636,3,3,0.666666666666667,2,2,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",4612,"ec",730,28,71,4,7,"ec:2.8.1.4","30<=x<80",37.7502067824648,6,3,0.0016025641025641,0,0,3,25,5,5.07692307692308,1,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",4617,"ec",730,28,71,4,7,"ec:2.7.1.49","30<=x<80",75.8478081058726,6,4,0.00132275132275132,0,0,2,26,4,5.18518518518519,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",4620,"ec",730,28,71,4,7,"ec:5.3.99.10","<30",4.03639371381307,4,2,0.00137174211248285,0.00712250712250712,0,2,20,7,5.52380952380952,7,3,1.71428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",4624,"ec",730,28,71,4,7,"ec:2.5.1.3","30<=x<80",78.08105872622,4,8,0.00132275132275132,0,0,2,19,5,6.2,8,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",4636,"ec",740,30,107,4,8,"ec:3.5.4.26","30<=x<80",77.0960108181203,6,4,0.00132450331125828,0.00985221674876847,4.81356402923322e-18,2,25,7,6.53846153846154,4,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",4637,"ec",740,30,107,4,8,"ec:1.1.1.193","30<=x<80",77.1636240703178,5,2,0.00136986301369863,0.0061576354679803,2.75600669188196e-17,2,5,6,1,24,8,6.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",4638,"ec",740,30,107,4,8,"ec:2.5.1.78",">=80",84.5334685598377,5,4,0.00218818380743982,0.0197044334975369,3.81300474924644e-18,2,28,6,7.10344827586207,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",4639,"ec",740,30,107,4,8,"ec:2.5.1.9",">=80",84.2292089249493,5,12,0.00212314225053079,0.0564449917898194,0.269912087963869,2,9,5,1.4,20,4,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",4640,"ec",740,30,107,4,8,"ec:3.1.3.104","30<=x<80",31.710615280595,4,3,0.00378787878787879,0,0,2,6,7,1.14285714285714,23,6,6.8695652173913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",4677,"ec",750,37,114,2,10,"ec:2.6.1.52","30<=x<80",77.1000535045479,2,3,0.000793021411578113,0.00317460317460317,0,3,32,8,6,2,2,1,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",4678,"ec",750,37,114,2,10,"ec:1.1.1.290","<30",17.6386659532727,2,2,0.000771604938271605,0.00238095238095238,0,3,32,8,6,3,3,2,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",4680,"ec",750,37,114,2,10,"ec:1.14.13.241","<30",0,9,2,0.000793650793650794,0,0,3,30,7,6.32258064516129,5,5,1.6,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",4687,"ec",750,37,114,2,10,"ec:1.1.99.9","<30",0,7,7,0.00119617224880383,0,0,3,27,6,6,5,2,1.6,4,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",4688,"ec",750,37,114,2,10,"ec:4.1.1.51","<30",0.107009095773141,8,2,0.00101112234580384,0,0,3,2,3,0.666666666666667,29,11,5.93103448275862,5,2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",4689,"ec",750,37,114,2,10,"ec:1.14.13.242","<30",0.107009095773141,9,2,0.000771604938271605,0.000793650793650794,0,3,30,11,5.80645161290323,5,2,1.2,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",4693,"ec",750,37,114,2,10,"ec:1.1.99.42","<30",0.160513643659711,6,4,0.000893655049151028,0.00952380952380952,0,3,4,2,1.2,27,7,6.66666666666667,5,5,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",4694,"ec",750,37,114,2,10,"ec:1.2.1.100","<30",0.160513643659711,7,2,0.000918273645546373,0.00555555555555556,0,3,3,2,1,28,8,6.5,5,5,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",4696,"ec",750,37,114,2,10,"ec:1.2.1.102","<30",0,8,3,0.000750750750750751,0,0,3,29,10,7.13333333333333,5,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",4699,"ec",760,66,239,1,8,"ec:4.2.1.85","<30",0.0166251039068994,2,2,0.000240326844508532,0.000480769230769231,2.69024896258822e-17,5,56,10,7.75438596491228,4,4,0,2,2,0,1,1,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
