"","X","entryID","name","type","reaction","x","y","graphicalType","width","height","bgcolor","entrez","dictID","reaction_type","org","pathway","is_bottleneck","freq","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification","lethal_nonlethal","entrezgene_accession"
"3400",3400,89,NA,"gene",NA,615,224,"rectangle",46,17,"#BFFFBF","sce:YDR436W / sce:YER133W / sce:YML016C / sce:YPL179W",NA,NA,"sce",4113,0,1,0,1,0,0,9.97904400758407e-05,14,8.12569489946935e-19,8,1,11,1,7.53485882106352e-19,3.37862172414672e-17,"NHNB","nonlethal",""
"3401",3401,90,NA,"gene",NA,596,296,"rectangle",46,17,"#BFFFBF","sce:YIL072W",NA,NA,"sce",4113,0,1,0,2,0,0,9.90197049212793e-05,11,8.12569489946935e-19,7,1,11,2,1.5069717642127e-18,9.50919798576218e-17,"NHNB","nonlethal",""
"3402",3402,91,NA,"gene",NA,807,500,"rectangle",46,17,"#BFFFBF","sce:YHR152W",NA,NA,"sce",4113,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB","nonlethal",""
"3403",3403,92,NA,"gene",NA,807,520,"rectangle",46,17,"#BFFFBF","sce:YOR195W",NA,NA,"sce",4113,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB","nonlethal",""
"3404",3404,93,NA,"gene",NA,1243,284,"rectangle",46,17,"#BFFFBF","sce:YHR184W",NA,NA,"sce",4113,0,1,0,0,0,0,6.24921884764404e-05,12,0,8,1,11,13,5.43895982204207e-16,0,"HNB","nonlethal",""
"3405",3405,94,NA,"gene",NA,1017,174,"rectangle",46,17,"#BFFFBF","sce:YJL030W",NA,NA,"sce",4113,0,1,0,13,0,0,0.00011454753722795,12,8.12569489946935e-19,10,1,11,13,0,3.70598983383062e-16,"HNB","nonlethal",""
"3406",3406,95,NA,"gene",NA,1017,157,"rectangle",46,17,"#BFFFBF","sce:YGL086W",NA,NA,"sce",4113,0,1,0,13,0,0,0.00011454753722795,12,8.12569489946935e-19,10,1,11,13,0,3.70598983383062e-16,"HNB","nonlethal",""
"3407",3407,96,NA,"gene",NA,1270,318,"rectangle",46,17,"#BFFFBF","sce:YAR019C",NA,NA,"sce",4113,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB","nonlethal",""
"3408",3408,97,NA,"gene",NA,1017,365,"rectangle",46,17,"#BFFFBF","sce:YGR098C",NA,NA,"sce",4113,1,1,0.065015873015873,5,0,0,9.6487842531841e-05,9,0,8,1,11,6,0,5.13598038880229e-17,"NHB","nonlethal",""
"3409",3409,98,NA,"gene",NA,1017,312,"rectangle",46,17,"#BFFFBF","sce:YDR113C",NA,NA,"sce",4113,0,1,0.0662857142857143,1,0,0,9.60984047664809e-05,12,0,8,1,11,16,3.91249583823256e-16,0,"HNB","nonlethal",""
"3410",3410,99,NA,"gene",NA,244,369,"rectangle",46,17,"#BFFFBF","sce:YLR182W",NA,NA,"sce",4113,0,1,0.0460634920634921,2,1,0.166666666666667,9.64599209028648e-05,5,0,7,1,11,4,0,8.01057782164942e-17,"NHNB","nonlethal",""
"3411",3411,100,NA,"gene",NA,244,352,"rectangle",46,17,"#BFFFBF","sce:YER111C",NA,NA,"sce",4113,0,1,0.00187301587301587,1,0,0,9.60430272762198e-05,5,0,7,1,11,3,8.18536092303084e-18,0,"NHNB","nonlethal",""
"3412",3412,101,NA,"gene",NA,177,335,"rectangle",46,17,"#BFFFBF","sce:YBR160W",NA,NA,"sce",4113,0,1,0.102402116402116,4,0,0,9.70496894409938e-05,5,0,6,1,11,7,0,5.74494530740966e-17,"NHNB","nonlethal",""
"3413",3413,102,NA,"gene",NA,453,227,"rectangle",46,17,"#BFFFBF","sce:YJL005W",NA,NA,"sce",4113,1,1,0.013968253968254,3,0,0,0.000107043459644616,3,0,9,1,11,7,0,0,"NHB","nonlethal",""
"3414",3414,103,NA,"gene",NA,316,463,"rectangle",46,17,"#BFFFBF","sce:YDR207C",NA,NA,"sce",4113,1,1,0.00888888888888889,1,0,0,9.76276481499561e-05,6,0,7,1,11,3,0,2.56799019440115e-17,"NHB","nonlethal",""
"3415",3415,104,NA,"gene",NA,124,492,"rectangle",46,17,"#BFFFBF","sce:YJL164C / sce:YKL166C / sce:YPL203W",NA,NA,"sce",4113,0,1,0.0055026455026455,4,0,0,0.000103434009102193,4,0,8,1,11,5,0,7.27897000766366e-17,"NHNB","nonlethal",""
"3416",3416,106,NA,"gene",NA,1061,470,"rectangle",46,17,"#BFFFBF","sce:YOR014W",NA,NA,"sce",4113,0,1,3.17460317460317e-05,1,0,0,6.29881582262535e-05,9,0,8,1,11,2,0,4.00528891082471e-17,"NHNB","nonlethal",""
"3417",3417,107,NA,"gene",NA,1061,487,"rectangle",46,17,"#BFFFBF","sce:YAL016W / sce:YDL134C / sce:YDL188C",NA,NA,"sce",4113,0,1,3.17460317460317e-05,1,0,0,6.29881582262535e-05,9,0,8,1,11,2,0,4.00528891082471e-17,"NHNB","nonlethal",""
"3418",3418,108,NA,"gene",NA,1067,166,"rectangle",46,17,"#BFFFBF","sce:YGR188C",NA,NA,"sce",4113,0,1,0,1,0,0,6.55651717807501e-05,15,8.12569489946935e-19,10,1,11,1,7.53485882106352e-19,0,"NHNB","nonlethal",""
"3419",3419,111,NA,"group",NA,177,326,"rectangle",46,34,"#FFFFFF","undefined",NA,NA,"sce",4113,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB","nonlethal",""
"3420",3420,112,NA,"group",NA,244,360,"rectangle",46,34,"#FFFFFF","undefined",NA,NA,"sce",4113,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB","nonlethal",""
"3421",3421,113,NA,"group",NA,425,172,"rectangle",46,34,"#FFFFFF","undefined",NA,NA,"sce",4113,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB","nonlethal",""
"3422",3422,114,NA,"group",NA,406,549,"rectangle",46,34,"#FFFFFF","undefined",NA,NA,"sce",4113,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB","nonlethal",""
"3423",3423,115,NA,"group",NA,351,669,"rectangle",46,34,"#FFFFFF","undefined",NA,NA,"sce",4113,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB","nonlethal",""
"3424",3424,116,NA,"group",NA,619,296,"rectangle",92,17,"#FFFFFF","undefined",NA,NA,"sce",4113,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB","nonlethal",""
"3425",3425,117,NA,"group",NA,782,180,"rectangle",92,34,"#FFFFFF","undefined",NA,NA,"sce",4113,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB","nonlethal",""
"3426",3426,118,NA,"group",NA,667,549,"rectangle",46,34,"#FFFFFF","undefined",NA,NA,"sce",4113,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB","nonlethal",""
"3427",3427,119,NA,"group",NA,1017,165,"rectangle",46,34,"#FFFFFF","undefined",NA,NA,"sce",4113,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB","nonlethal",""
"3428",3428,120,NA,"group",NA,1017,225,"rectangle",46,34,"#FFFFFF","undefined",NA,NA,"sce",4113,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB","nonlethal",""
"3429",3429,121,NA,"group",NA,1199,225,"rectangle",46,34,"#FFFFFF","undefined",NA,NA,"sce",4113,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB","nonlethal",""
"3430",3430,122,NA,"group",NA,967,436,"rectangle",92,51,"#FFFFFF","undefined",NA,NA,"sce",4113,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB","nonlethal",""
"3431",3431,123,NA,"group",NA,1061,478,"rectangle",46,34,"#FFFFFF","undefined",NA,NA,"sce",4113,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB","nonlethal",""
"3432",3432,124,NA,"group",NA,1150,524,"rectangle",92,51,"#FFFFFF","undefined",NA,NA,"sce",4113,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB","nonlethal",""
"3433",3433,1,NA,"gene",NA,243,349,"rectangle",46,17,"#BFFFBF","sce:YDR390C",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,1,0.999859424909798,0,0,0,2,1,1,"HNB","nonlethal",""
"3434",3434,2,NA,"gene",NA,192,349,"rectangle",46,17,"#BFFFBF","sce:YPR180W",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,2,1,0,0,0,2,1,1,"HNB","nonlethal",""
"3435",3435,3,NA,"gene",NA,447,960,"rectangle",46,17,"#BFFFBF","sce:YPL046C",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,3,0.999927925673217,0,0,0,2,1,1,"HNB","nonlethal",""
"3436",3436,5,NA,"gene",NA,355,986,"rectangle",46,17,"#BFFFBF","sce:YOL133W",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,5,0.999894984348133,0,0,0,2,1,1,"HNB","nonlethal",""
"3437",3437,6,NA,"gene",NA,355,905,"rectangle",46,17,"#BFFFBF","sce:YOL133W",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,5,0.999894984348133,0,0,0,2,1,1,"HNB","nonlethal",""
"3438",3438,7,NA,"gene",NA,355,868,"rectangle",46,17,"#BFFFBF","sce:YOL133W",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,5,0.999894984348133,0,0,0,2,1,1,"HNB","nonlethal",""
"3439",3439,8,NA,"gene",NA,355,829,"rectangle",46,17,"#BFFFBF","sce:YOL133W",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,5,0.999894984348133,0,0,0,2,1,1,"HNB","nonlethal",""
"3440",3440,9,NA,"gene",NA,493,790,"rectangle",46,17,"#BFFFBF","sce:YFL009W / sce:YIL046W / sce:YJR090C",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,6,0.999963654531456,0,0,0,2,1,1,"HNB","nonlethal",""
"3441",3441,11,NA,"gene",NA,493,905,"rectangle",46,17,"#BFFFBF","sce:YDR030C",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,13,0.999902193777781,0,0,0,2,1,1,"HNB","nonlethal",""
"3442",3442,18,NA,"gene",NA,293,349,"rectangle",46,17,"#BFFFBF","sce:YPR066W",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,21,0.999879660341373,0,0,0,2,1,1,"HNB","nonlethal",""
"3443",3443,19,NA,"gene",NA,938,858,"rectangle",46,17,"#BFFFBF","sce:YFR036W",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,22,0.999905962795207,0,0,0,2,1,1,"HNB","nonlethal",""
"3444",3444,20,NA,"gene",NA,892,858,"rectangle",46,17,"#BFFFBF","sce:YGL240W",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,23,0.999885779854213,0,0,0,2,1,1,"HNB","nonlethal",""
"3445",3445,21,NA,"gene",NA,938,841,"rectangle",46,17,"#BFFFBF","sce:YLR102C",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,24,0.99981245885672,0,0,0,2,1,1,"HNB","nonlethal",""
"3446",3446,22,NA,"gene",NA,892,841,"rectangle",46,17,"#BFFFBF","sce:YHR166C",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,25,0.999829960800225,0,0,0,2,1,1,"HNB","nonlethal",""
"3447",3447,23,NA,"gene",NA,892,824,"rectangle",46,17,"#BFFFBF","sce:YKL022C",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,26,0.999976546476012,0,0,0,2,1,1,"HNB","nonlethal",""
"3448",3448,25,NA,"gene",NA,938,807,"rectangle",46,17,"#BFFFBF","sce:YOR249C",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,28,0.999954540397293,0,0,0,2,1,1,"HNB","nonlethal",""
"3449",3449,26,NA,"gene",NA,892,807,"rectangle",46,17,"#BFFFBF","sce:YDR118W",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,29,0.999887830485155,0,0,0,2,1,1,"HNB","nonlethal",""
"3450",3450,27,NA,"gene",NA,938,790,"rectangle",46,17,"#BFFFBF","sce:YBL084C",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,30,0.999855053034074,0,0,0,2,1,1,"HNB","nonlethal",""
"3451",3451,28,NA,"gene",NA,892,790,"rectangle",46,17,"#BFFFBF","sce:YNL172W",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,31,0.999867576785567,0,0,0,2,1,1,"HNB","nonlethal",""
"3452",3452,29,NA,"gene",NA,846,807,"rectangle",46,17,"#BFFFBF","sce:YGL003C",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,32,0.999913706853552,0,0,0,2,1,1,"HNB","nonlethal",""
"3453",3453,30,NA,"gene",NA,846,790,"rectangle",46,17,"#BFFFBF","sce:YGL116W",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,33,0.999951221347524,0,0,0,2,1,1,"HNB","nonlethal",""
"3454",3454,31,NA,"gene",NA,754,790,"rectangle",46,17,"#BFFFBF","sce:YLR127C",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,34,0.999917989862098,0,0,0,2,1,1,"HNB","nonlethal",""
"3455",3455,32,NA,"gene",NA,708,790,"rectangle",46,17,"#BFFFBF","sce:YDL008W",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,35,0.999959844155389,0,0,0,2,1,1,"HNB","nonlethal",""
"3456",3456,35,NA,"gene",NA,447,846,"rectangle",46,17,"#BFFFBF","sce:YPL046C",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,3,0.999927925673217,0,0,0,2,1,1,"HNB","nonlethal",""
"3457",3457,36,NA,"gene",NA,400,868,"rectangle",46,17,"#BFFFBF","sce:YGR003W",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,37,0.999925812441362,0,0,0,2,1,1,"HNB","nonlethal",""
"3458",3458,38,NA,"gene",NA,447,986,"rectangle",46,17,"#BFFFBF","sce:YDR328C",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,39,0.999920579361913,0,0,0,2,1,1,"HNB","nonlethal",""
"3459",3459,39,NA,"gene",NA,447,790,"rectangle",46,17,"#BFFFBF","sce:YDR328C",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,39,0.999920579361913,0,0,0,2,1,1,"HNB","nonlethal",""
"3460",3460,40,NA,"gene",NA,401,790,"rectangle",46,17,"#BFFFBF","sce:YDL132W",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,40,0.999833645814387,0,0,0,2,1,1,"HNB","nonlethal",""
"3461",3461,41,NA,"gene",NA,355,790,"rectangle",46,17,"#BFFFBF","sce:YOL133W",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,5,0.999894984348133,0,0,0,2,1,1,"HNB","nonlethal",""
"3462",3462,55,NA,"gene",NA,834,649,"rectangle",46,17,"#BFFFBF","sce:YOL013C",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,54,0.999821152328565,0,0,0,2,1,1,"HNB","nonlethal",""
"3463",3463,56,NA,"gene",NA,784,649,"rectangle",46,17,"#BFFFBF","sce:YDR409W",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,55,0.999987921792675,0,0,0,2,1,1,"HNB","nonlethal",""
"3464",3464,68,NA,"gene",NA,449,649,"rectangle",46,17,"#BFFFBF","sce:YLL036C",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,71,0.999883399621741,0,0,0,2,1,1,"HNB","nonlethal",""
"3465",3465,71,NA,"gene",NA,659,349,"rectangle",46,17,"#BFFFBF","sce:YBR082C / sce:YDR059C",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,74,0.999933378498877,0,0,0,2,1,1,"HNB","nonlethal",""
"3466",3466,72,NA,"gene",NA,814,369,"rectangle",46,17,"#BFFFBF","sce:YDR092W",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,76,0.999988118589014,0,0,0,2,1,1,"HNB","nonlethal",""
"3467",3467,75,NA,"gene",NA,188,627,"rectangle",46,17,"#BFFFBF","sce:YGL141W",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,79,0.999954606113315,0,0,0,2,1,1,"HNB","nonlethal",""
"3468",3468,79,NA,"gene",NA,607,349,"rectangle",46,17,"#BFFFBF","sce:YOR339C",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,83,0.999916143494388,0,0,0,2,1,1,"HNB","nonlethal",""
"3469",3469,80,NA,"gene",NA,503,349,"rectangle",46,17,"#BFFFBF","sce:YGL058W",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,84,0.999958706395311,0,0,0,2,1,1,"HNB","nonlethal",""
"3470",3470,82,NA,"gene",NA,814,389,"rectangle",46,17,"#BFFFBF","sce:YDR177W",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,86,0.999872480124454,0,0,0,2,1,1,"HNB","nonlethal",""
"3471",3471,83,NA,"gene",NA,607,369,"rectangle",46,17,"#BFFFBF","sce:YER100W",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,87,0.999842681884633,0,0,0,2,1,1,"HNB","nonlethal",""
"3472",3472,86,NA,"gene",NA,866,349,"rectangle",46,17,"#BFFFBF","sce:YMR022W",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,90,0.999822473440702,0,0,0,2,1,1,"HNB","nonlethal",""
"3473",3473,88,NA,"gene",NA,141,349,"rectangle",46,17,"#BFFFBF","sce:YKL210W",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,92,0.999991445074666,0,0,0,2,1,1,"HNB","nonlethal",""
"3474",3474,92,NA,"gene",NA,555,389,"rectangle",46,17,"#BFFFBF","sce:YDR054C",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,95,0.99983875706521,0,0,0,2,1,1,"HNB","nonlethal",""
"3475",3475,96,NA,"gene",NA,449,627,"rectangle",46,17,"#BFFFBF","sce:YDL190C",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,99,0.999910604771385,0,0,0,2,1,1,"HNB","nonlethal",""
"3476",3476,98,NA,"gene",NA,188,649,"rectangle",46,17,"#BFFFBF","sce:YKL010C",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,101,0.999850295603548,0,0,0,2,1,1,"HNB","nonlethal",""
"3477",3477,100,NA,"gene",NA,288,649,"rectangle",46,17,"#BFFFBF","sce:YDR457W",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,103,0.999937728893887,0,0,0,2,1,1,"HNB","nonlethal",""
"3478",3478,103,NA,"gene",NA,238,649,"rectangle",46,17,"#BFFFBF","sce:YER125W",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,106,0.999812903343941,0,0,0,2,1,1,"HNB","nonlethal",""
"3479",3479,106,NA,"gene",NA,762,369,"rectangle",46,17,"#BFFFBF","sce:YLR306W",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,109,0.999933120838139,0,0,0,2,1,1,"HNB","nonlethal",""
"3480",3480,107,NA,"gene",NA,503,369,"rectangle",46,17,"#BFFFBF","sce:YDL064W",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,110,0.999988854357871,0,0,0,2,1,1,"HNB","nonlethal",""
"3481",3481,108,NA,"gene",NA,918,349,"rectangle",46,17,"#BFFFBF","sce:YEL012W",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,111,0.999836874312752,0,0,0,2,1,1,"HNB","nonlethal",""
"3482",3482,111,NA,"gene",NA,938,875,"rectangle",46,17,"#BFFFBF","sce:YDR260C",NA,NA,"sce",4120,0,1,0,1,0,0,7.76276975624903e-05,113,0.999833800010894,0,0,0,2,1,1,"HNB","nonlethal",""
"3483",3483,4,NA,"gene",NA,294,471,"rectangle",46,17,"#BFFFBF","sce:YHR111W",NA,NA,"sce",4122,1,1,0,0,1,0.333333333333333,0.0238095238095238,2,0,2,1,1,3,1,1.96575555693084e-16,"HB","nonlethal",""
"3484",3484,5,NA,"gene",NA,200,471,"rectangle",46,17,"#BFFFBF","sce:YIL008W",NA,NA,"sce",4122,1,1,0,2,0,0,0.0333333333333333,1,0,2,1,1,2,1.31379735471371e-17,1,"NHB","nonlethal",""
"3485",3485,6,NA,"gene",NA,293,398,"rectangle",46,17,"#BFFFBF","sce:YCL017C",NA,NA,"sce",4122,0,1,0,2,1,1,0.0333333333333333,2,0,3,1,1,2,1.31379735471371e-17,1,"NHNB","nonlethal",""
"3486",3486,7,NA,"gene",NA,385,457,"rectangle",46,17,"#BFFFBF","sce:YNL119W",NA,NA,"sce",4122,0,1,0,0,0,0,0.0238095238095238,3,0,1,1,1,1,9.56075715602707e-18,3.29622290897667e-17,"NHNB","nonlethal",""
"3487",3487,8,NA,"gene",NA,385,440,"rectangle",46,17,"#BFFFBF","sce:YGL211W",NA,NA,"sce",4122,0,1,0,1,0,0,0.0277777777777778,3,0,1,1,1,1,6.56898677356855e-18,2.2180620697087e-17,"NHNB","nonlethal",""
"3488",3488,9,NA,"gene",NA,292,434,"rectangle",46,17,"#BFFFBF","sce:YOR251C",NA,NA,"sce",4122,0,1,0,1,1,1,0.0277777777777778,2,0,3,1,1,2,0.366025403784439,0.732050807568877,"NHNB","nonlethal",""
"3489",3489,10,NA,"gene",NA,386,504,"rectangle",46,17,"#BFFFBF","sce:YLR109W",NA,NA,"sce",4122,0,1,0,0,0,0,0.0238095238095238,1,0,3,1,1,1,0.366025403784439,3.29622290897667e-17,"NHNB","nonlethal",""
"3490",3490,13,NA,"gene",NA,294,592,"rectangle",46,17,"#BFFFBF","sce:YCL017C",NA,NA,"sce",4122,0,1,0,2,1,1,0.0333333333333333,2,0,3,1,1,2,1.31379735471371e-17,1,"NHNB","nonlethal",""
"3491",3491,25,NA,"gene",NA,818,683,"rectangle",46,17,"#BFFFBF","sce:YCL017C",NA,NA,"sce",4122,0,1,0,2,1,1,0.0333333333333333,2,0,3,1,1,2,1.31379735471371e-17,1,"NHNB","nonlethal",""
"3492",3492,28,NA,"gene",NA,818,552,"rectangle",46,17,"#BFFFBF","sce:YCL017C",NA,NA,"sce",4122,0,1,0,2,1,1,0.0333333333333333,2,0,3,1,1,2,1.31379735471371e-17,1,"NHNB","nonlethal",""
"3493",3493,39,NA,"gene",NA,818,435,"rectangle",46,17,"#BFFFBF","sce:YCL017C",NA,NA,"sce",4122,0,1,0,2,1,1,0.0333333333333333,2,0,3,1,1,2,1.31379735471371e-17,1,"NHNB","nonlethal",""
"3494",3494,41,NA,"gene",NA,818,471,"rectangle",46,17,"#BFFFBF","sce:YHR111W",NA,NA,"sce",4122,1,1,0,0,1,0.333333333333333,0.0238095238095238,2,0,2,1,1,3,1,1.96575555693084e-16,"HB","nonlethal",""
"3495",3495,1,NA,"gene",NA,319,666,"rectangle",46,17,"#BFFFBF","sce:YDR498C",NA,NA,"sce",4130,0,1,0,0,0,0,0.00263157894736842,3,0,8,4,2,1,0,0,"NHNB","nonlethal",""
"3496",3496,2,NA,"gene",NA,319,649,"rectangle",46,17,"#BFFFBF","sce:YGL098W",NA,NA,"sce",4130,0,1,0,0,0,0,0.00263157894736842,3,0,8,4,2,1,0,0,"NHNB","nonlethal",""
"3497",3497,3,NA,"gene",NA,319,632,"rectangle",46,17,"#BFFFBF","sce:YOR075W",NA,NA,"sce",4130,0,1,0,0,0,0,0.00263157894736842,3,0,8,4,2,1,0,0,"NHNB","nonlethal",""
"3498",3498,5,NA,"gene",NA,199,585,"rectangle",46,17,"#BFFFBF","sce:YIL004C",NA,NA,"sce",4130,1,1,0,3,0,0,0.00371747211895911,1,0,6,4,2,3,1.00549658437258e-17,8.92681728961469e-18,"NHB","nonlethal",""
"3499",3499,6,NA,"gene",NA,295,503,"rectangle",46,17,"#BFFFBF","sce:YKL196C",NA,NA,"sce",4130,1,1,0.0116959064327485,4,0,0,0.00328947368421053,2,0,5,4,2,5,0,0.3166247903554,"HB","nonlethal",""
"3500",3500,7,NA,"gene",NA,295,486,"rectangle",46,17,"#BFFFBF","sce:YHL031C",NA,NA,"sce",4130,0,1,0,0,0,0,0.00263157894736842,5,0,5,4,2,1,0,0,"NHNB","nonlethal",""
"3501",3501,8,NA,"gene",NA,295,469,"rectangle",46,17,"#BFFFBF","sce:YLR026C",NA,NA,"sce",4130,1,1,0,0,0,0,0.00263157894736842,5,0,5,4,2,2,0,0,"NHB","nonlethal",""
"3502",3502,9,NA,"gene",NA,246,503,"rectangle",46,17,"#BFFFBF","sce:YLR268W",NA,NA,"sce",4130,1,1,0.0087719298245614,3,0,0,0.00309597523219814,3,0,7,4,2,4,0,0,"HB","nonlethal",""
"3503",3503,10,NA,"gene",NA,246,486,"rectangle",46,17,"#BFFFBF","sce:YLR078C",NA,NA,"sce",4130,0,1,0,0,0,0,0.00263157894736842,6,0,7,4,2,1,0,0,"NHNB","nonlethal",""
"3504",3504,11,NA,"gene",NA,246,469,"rectangle",46,17,"#BFFFBF","sce:YLR026C",NA,NA,"sce",4130,1,1,0,0,0,0,0.00263157894736842,5,0,5,4,2,2,0,0,"NHB","nonlethal",""
"3505",3505,13,NA,"gene",NA,246,412,"rectangle",46,17,"#BFFFBF","sce:YDR468C",NA,NA,"sce",4130,0,1,0,0,0,0,0.00263157894736842,4,0,8,4,2,2,0.86332495807108,0,"NHNB","nonlethal",""
"3506",3506,14,NA,"gene",NA,246,392,"rectangle",46,17,"#BFFFBF","sce:YOL018C",NA,NA,"sce",4130,0,1,0,0,0,0,0.00263157894736842,4,0,8,4,2,2,0.86332495807108,0,"NHNB","nonlethal",""
"3507",3507,16,NA,"gene",NA,417,334,"rectangle",46,17,"#BFFFBF","sce:YKL196C",NA,NA,"sce",4130,1,1,0.0116959064327485,4,0,0,0.00328947368421053,2,0,5,4,2,5,0,0.3166247903554,"HB","nonlethal",""
"3508",3508,17,NA,"gene",NA,505,308,"rectangle",46,17,"#BFFFBF","sce:YMR197C",NA,NA,"sce",4130,1,1,0,0,0,0,0.00263157894736842,4,0,6,4,2,3,1,0,"NHB","nonlethal",""
"3509",3509,18,NA,"gene",NA,505,291,"rectangle",46,17,"#BFFFBF","sce:YAL014C / sce:YGL212W",NA,NA,"sce",4130,0,1,0,0,0,0,0.00263157894736842,2,0,6,4,2,1,0.13667504192892,0,"NHNB","nonlethal",""
"3510",3510,19,NA,"gene",NA,505,274,"rectangle",46,17,"#BFFFBF","sce:YOR106W",NA,NA,"sce",4130,0,1,0,0,0,0,0.00263157894736842,2,0,6,4,2,1,0.13667504192892,0,"NHNB","nonlethal",""
