"org","ensemblID","entrezGeneID","entrezGeneAccession"
"hsa","ENSG00000141052",93649,"MYOCD"
"hsa","ENSG00000141068",8844,"KSR1"
"hsa","ENSG00000141076",84916,"UTP4"
"hsa","ENSG00000141084",57610,"RANBP10"
"hsa","ENSG00000141086",1506,"CTRL"
"hsa","ENSG00000141096",64180,"DPEP3"
"hsa","ENSG00000141098",81577,"GFOD2"
"hsa","ENSG00000141101",28987,"NOB1"
"hsa","ENSG00000141127",5636,"PRPSAP2"
"hsa","ENSG00000141161",146862,"UNC45B"
"hsa","ENSG00000141179",58488,"PCTP"
"hsa","ENSG00000141194",26689,"OR4D1"
"hsa","ENSG00000141198",10040,"TOM1L1"
"hsa","ENSG00000141200",84643,"KIF2B"
"hsa","ENSG00000141219",55028,"C17orf80"
"hsa","ENSG00000141232",10140,"TOB1"
"hsa","ENSG00000141252",55275,"VPS53"
"hsa","ENSG00000141255",84690,"SPATA22"
"hsa","ENSG00000141258",9905,"SGSM2"
"hsa","ENSG00000141279",9520,"NPEPPS"
"hsa","ENSG00000141293",8631,"SKAP1"
"hsa","ENSG00000141294",90506,"LRRC46"
"hsa","ENSG00000141295",90507,"SCRN2"
"hsa","ENSG00000141298",85464,"SSH2"
"hsa","ENSG00000141314",162494,"RHBDL3"
"hsa","ENSG00000141316",124912,"SPACA3"
"hsa","ENSG00000141337",22901,"ARSG"
"hsa","ENSG00000141338",10351,"ABCA8"
"hsa","ENSG00000141349",92579,"G6PC3"
"hsa","ENSG00000141367",1213,"CLTC"
"hsa","ENSG00000141371",124773,"C17orf64"
"hsa","ENSG00000141376",54828,"BCAS3"
"hsa","ENSG00000141378",51651,"PTRH2"
"hsa","ENSG00000141380",6760,"SS18"
"hsa","ENSG00000141384",6875,"TAF4B"
"hsa","ENSG00000141385",10939,"AFG3L2"
"hsa","ENSG00000141391",10650,"PRELID3A"
"hsa","ENSG00000141401",3613,"IMPA2"
"hsa","ENSG00000141404",2774,"GNAL"
"hsa","ENSG00000141424",25800,"SLC39A6"
"hsa","ENSG00000141425",55197,"RPRD1A"
"hsa","ENSG00000141428",83608,"C18orf21"
"hsa","ENSG00000141429",2589,"GALNT1"
"hsa","ENSG00000141431",80816,"ASXL3"
"hsa","ENSG00000141433",116,"ADCYAP1"
"hsa","ENSG00000141434",4225,"MEP1B"
"hsa","ENSG00000141437",147407,"SLC25A52"
"hsa","ENSG00000141441",64762,"GAREM1"
"hsa","ENSG00000141446",114799,"ESCO1"
"hsa","ENSG00000141447",114876,"OSBPL1A"
"hsa","ENSG00000141448",2627,"GATA6"
"hsa","ENSG00000141449",80000,"GREB1L"
"hsa","ENSG00000141452",29919,"RMC1"
"hsa","ENSG00000141456",27043,"PELP1"
"hsa","ENSG00000141458",4864,"NPC1"
"hsa","ENSG00000141469",6563,"SLC14A1"
"hsa","ENSG00000141480",409,"ARRB2"
"hsa","ENSG00000141485",284111,"SLC13A5"
"hsa","ENSG00000141497",84225,"ZMYND15"
"hsa","ENSG00000141499",55135,"WRAP53"
"hsa","ENSG00000141503",50488,"MINK1"
"hsa","ENSG00000141504",112483,"SAT2"
"hsa","ENSG00000141505",432,"ASGR1"
"hsa","ENSG00000141506",23533,"PIK3R5"
"hsa","ENSG00000141510",7157,"TP53"
"hsa","ENSG00000141519",55036,"CCDC40"
"hsa","ENSG00000141522",396,"ARHGDIA"
"hsa","ENSG00000141524",11322,"TMC6"
"hsa","ENSG00000141526",9123,"SLC16A3"
"hsa","ENSG00000141527",79092,"CARD14"
"hsa","ENSG00000141540",94015,"TTYH2"
"hsa","ENSG00000141542",10966,"RAB40B"
"hsa","ENSG00000141543",9775,"EIF4A3"
"hsa","ENSG00000141551",1453,"CSNK1D"
"hsa","ENSG00000141552",51529,"ANAPC11"
"hsa","ENSG00000141556",6904,"TBCD"
"hsa","ENSG00000141560",79672,"FN3KRP"
"hsa","ENSG00000141562",26502,"NARF"
"hsa","ENSG00000141564",57521,"RPTOR"
"hsa","ENSG00000141568",3607,"FOXK2"
"hsa","ENSG00000141569",201292,"TRIM65"
"hsa","ENSG00000141570",57332,"CBX8"
"hsa","ENSG00000141574",6398,"SECTM1"
"hsa","ENSG00000141576",114804,"RNF157"
"hsa","ENSG00000141577",22994,"CEP131"
"hsa","ENSG00000141579",79755,"ZNF750"
"hsa","ENSG00000141580",56270,"WDR45B"
"hsa","ENSG00000141582",8535,"CBX4"
"hsa","ENSG00000141622",494470,"RNF165"
"hsa","ENSG00000141627",54808,"DYM"
"hsa","ENSG00000141639",5596,"MAPK4"
"hsa","ENSG00000141642",55520,"ELAC1"
"hsa","ENSG00000141644",4152,"MBD1"
"hsa","ENSG00000141646",4089,"SMAD4"
"hsa","ENSG00000141655",8792,"TNFRSF11A"
"hsa","ENSG00000141664",54877,"ZCCHC2"
"hsa","ENSG00000141665",201456,"FBXO15"
"hsa","ENSG00000141668",147381,"CBLN2"
"hsa","ENSG00000141682",5366,"PMAIP1"
"hsa","ENSG00000141696",10609,"P3H4"
"hsa","ENSG00000141698",115024,"NT5C3B"
"hsa","ENSG00000141699",162427,"RETREG3"
"hsa","ENSG00000141736",2064,"ERBB2"
"hsa","ENSG00000141738",2886,"GRB7"
"hsa","ENSG00000141741",84299,"MIEN1"
"hsa","ENSG00000141744",5409,"PNMT"
"hsa","ENSG00000141748",390790,"ARL5C"
"hsa","ENSG00000141750",342667,"STAC2"
"hsa","ENSG00000141753",3487,"IGFBP4"
"hsa","ENSG00000141756",60681,"FKBP10"
"hsa","ENSG00000141759",10907,"TXNL4A"
"hsa","ENSG00000141837",773,"CACNA1A"
"hsa","ENSG00000141854",113230,"MISP3"
"hsa","ENSG00000141858",90378,"SAMD1"
"hsa","ENSG00000141867",23476,"BRD4"
"hsa","ENSG00000141873",29985,"SLC39A3"
"hsa","ENSG00000141905",4782,"NFIC"
"hsa","ENSG00000141933",91978,"TPGS1"
"hsa","ENSG00000141934",8612,"PLPP2"
"hsa","ENSG00000141946",114026,"ZIM3"
"hsa","ENSG00000141956",63977,"PRDM15"
"hsa","ENSG00000141959",5211,"PFKL"
"hsa","ENSG00000141965",55527,"FEM1A"
"hsa","ENSG00000141968",7409,"VAV1"
"hsa","ENSG00000141971",93343,"MVB12A"
"hsa","ENSG00000141977",117286,"CIB3"
"hsa","ENSG00000141985",6455,"SH3GL1"
"hsa","ENSG00000141994",56931,"DUS3L"
"hsa","ENSG00000142002",91039,"DPP9"
"hsa","ENSG00000142025",63946,"DMRTC2"
"hsa","ENSG00000142039",90324,"CCDC97"
"hsa","ENSG00000142046",641649,"TMEM91"
"hsa","ENSG00000142065",57677,"ZFP14"
"hsa","ENSG00000142082",23410,"SIRT3"
"hsa","ENSG00000142089",10410,"IFITM3"
"hsa","ENSG00000142102",80162,"PGGHG"
"hsa","ENSG00000142149",30811,"HUNK"
"hsa","ENSG00000142156",1291,"COL6A1"
"hsa","ENSG00000142166",3454,"IFNAR1"
"hsa","ENSG00000142168",6647,"SOD1"
"hsa","ENSG00000142173",1292,"COL6A2"
"hsa","ENSG00000142178",150094,"SIK1"
"hsa","ENSG00000142182",29947,"DNMT3L"
"hsa","ENSG00000142185",7226,"TRPM2"
"hsa","ENSG00000142186",57410,"SCYL1"
"hsa","ENSG00000142188",757,"TMEM50B"
"hsa","ENSG00000142192",351,"APP"
"hsa","ENSG00000142197",9980,"DOP1B"
"hsa","ENSG00000142207",9875,"URB1"
"hsa","ENSG00000142208",207,"AKT1"
"hsa","ENSG00000142224",29949,"IL19"
"hsa","ENSG00000142227",2014,"EMP3"
"hsa","ENSG00000142230",10055,"SAE1"
"hsa","ENSG00000142233",126147,"NTN5"
"hsa","ENSG00000142235",114783,"LMTK3"
"hsa","ENSG00000142252",79760,"GEMIN7"
"hsa","ENSG00000142273",23624,"CBLC"
"hsa","ENSG00000142279",126374,"WTIP"
"hsa","ENSG00000142303",81794,"ADAMTS10"
"hsa","ENSG00000142319",6531,"SLC6A3"
"hsa","ENSG00000142327",57140,"RNPEPL1"
"hsa","ENSG00000142330",11132,"CAPN10"
"hsa","ENSG00000142347",4542,"MYO1F"
"hsa","ENSG00000142405",91662,"NLRP12"
"hsa","ENSG00000142408",59283,"CACNG8"
"hsa","ENSG00000142409",126208,"ZNF787"
"hsa","ENSG00000142444",90580,"TIMM29"
"hsa","ENSG00000142449",84467,"FBN3"
"hsa","ENSG00000142453",10498,"CARM1"
"hsa","ENSG00000142459",115704,"EVI5L"
"hsa","ENSG00000142484",9032,"TM4SF5"
"hsa","ENSG00000142494",55244,"SLC47A1"
"hsa","ENSG00000142507",5694,"PSMB6"
"hsa","ENSG00000142511",2854,"GPR32"
"hsa","ENSG00000142512",89790,"SIGLEC10"
"hsa","ENSG00000142513",93650,"ACP4"
"hsa","ENSG00000142515",354,"KLK3"
"hsa","ENSG00000142528",25888,"ZNF473"
"hsa","ENSG00000142530",112703,"FAM71E1"
"hsa","ENSG00000142534",6205,"RPS11"
"hsa","ENSG00000142538",113091,"PTH2"
"hsa","ENSG00000142541",23521,"RPL13A"
"hsa","ENSG00000142544",90353,"CTU1"
"hsa","ENSG00000142546",51070,"NOSIP"
"hsa","ENSG00000142549",402665,"IGLON5"
"hsa","ENSG00000142552",57333,"RCN3"
"hsa","ENSG00000142556",80110,"ZNF614"
"hsa","ENSG00000142583",6518,"SLC2A5"
"hsa","ENSG00000142599",473,"RERE"
"hsa","ENSG00000142606",79258,"MMEL1"
"hsa","ENSG00000142609",85452,"CFAP74"
"hsa","ENSG00000142611",63976,"PRDM16"
"hsa","ENSG00000142615",63036,"CELA2A"
"hsa","ENSG00000142619",51702,"PADI3"
"hsa","ENSG00000142621",114827,"FHAD1"
"hsa","ENSG00000142623",29943,"PADI1"
"hsa","ENSG00000142627",1969,"EPHA2"
"hsa","ENSG00000142632",128272,"ARHGEF19"
"hsa","ENSG00000142634",79180,"EFHD2"
"hsa","ENSG00000142655",5195,"PEX14"
"hsa","ENSG00000142657",5226,"PGD"
"hsa","ENSG00000142661",127294,"MYOM3"
"hsa","ENSG00000142669",83442,"SH3BGRL3"
"hsa","ENSG00000142675",10256,"CNKSR1"
"hsa","ENSG00000142676",6135,"RPL11"
"hsa","ENSG00000142677",58985,"IL22RA1"
"hsa","ENSG00000142684",51042,"ZNF593"
"hsa","ENSG00000142686",127703,"C1orf216"
"hsa","ENSG00000142687",79932,"KIAA0319L"
"hsa","ENSG00000142694",55194,"EVA1B"
"hsa","ENSG00000142698",84970,"C1orf94"
"hsa","ENSG00000142700",63950,"DMRTA2"
"hsa","ENSG00000142731",10733,"PLK4"
"hsa","ENSG00000142733",9064,"MAP3K6"
"hsa","ENSG00000142748",8547,"FCN3"
"hsa","ENSG00000142751",54707,"GPN2"
"hsa","ENSG00000142765",84958,"SYTL1"
"hsa","ENSG00000142784",23038,"WDTC1"
"hsa","ENSG00000142789",10136,"CELA3A"
"hsa","ENSG00000142794",84224,"NBPF3"
"hsa","ENSG00000142798",3339,"HSPG2"
"hsa","ENSG00000142856",23421,"ITGB3BP"
"hsa","ENSG00000142864",26135,"SERBP1"
"hsa","ENSG00000142867",8915,"BCL10"
"hsa","ENSG00000142871",3491,"CCN1"
"hsa","ENSG00000142875",5567,"PRKACB"
"hsa","ENSG00000142892",10026,"PIGK"
"hsa","ENSG00000142910",64129,"TINAGL1"
"hsa","ENSG00000142920",113451,"AZIN2"
"hsa","ENSG00000142937",6202,"RPS8"
"hsa","ENSG00000142945",11004,"KIF2C"
"hsa","ENSG00000142949",5792,"PTPRF"
"hsa","ENSG00000142959",266675,"BEST4"
"hsa","ENSG00000142961",148932,"MOB3C"
"hsa","ENSG00000142973",1580,"CYP4B1"
"hsa","ENSG00000143001",199964,"TMEM61"
"hsa","ENSG00000143006",63948,"DMRTB1"
"hsa","ENSG00000143013",8543,"LMO4"
"hsa","ENSG00000143028",284612,"SYPL2"
"hsa","ENSG00000143032",343472,"BARHL2"
"hsa","ENSG00000143033",22823,"MTF2"
"hsa","ENSG00000143036",126969,"SLC44A3"
"hsa","ENSG00000143061",3321,"IGSF3"
"hsa","ENSG00000143067",90874,"ZNF697"
"hsa","ENSG00000143079",55917,"CTTNBP2NL"
"hsa","ENSG00000143093",85369,"STRIP1"
"hsa","ENSG00000143105",3744,"KCNA10"
"hsa","ENSG00000143106",5686,"PSMA5"
"hsa","ENSG00000143107",163479,"FNDC7"
"hsa","ENSG00000143110",128346,"C1orf162"
"hsa","ENSG00000143119",963,"CD53"
"hsa","ENSG00000143125",84432,"PROK1"
"hsa","ENSG00000143126",1952,"CELSR2"
"hsa","ENSG00000143127",8515,"ITGA10"
"hsa","ENSG00000143147",23432,"GPR161"
"hsa","ENSG00000143149",223,"ALDH9A1"
"hsa","ENSG00000143153",481,"ATP1B1"
"hsa","ENSG00000143155",261726,"TIPRL"
"hsa","ENSG00000143156",29922,"NME7"
"hsa","ENSG00000143157",57645,"POGK"
"hsa","ENSG00000143158",25874,"MPC2"
"hsa","ENSG00000143162",8804,"CREG1"
"hsa","ENSG00000143164",55827,"DCAF6"
"hsa","ENSG00000143167",10223,"GPA33"
"hsa","ENSG00000143171",6258,"RXRG"
"hsa","ENSG00000143178",9095,"TBX19"
"hsa","ENSG00000143179",7371,"UCK2"
"hsa","ENSG00000143183",54499,"TMCO1"
"hsa","ENSG00000143184",6375,"XCL1"
"hsa","ENSG00000143185",6846,"XCL2"
"hsa","ENSG00000143190",5451,"POU2F1"
"hsa","ENSG00000143194",84944,"MAEL"
"hsa","ENSG00000143195",387597,"ILDR2"
"hsa","ENSG00000143196",1805,"DPT"
"hsa","ENSG00000143198",4259,"MGST3"
"hsa","ENSG00000143199",55811,"ADCY10"
"hsa","ENSG00000143207",64326,"COP1"
"hsa","ENSG00000143217",81607,"NECTIN4"
"hsa","ENSG00000143222",51506,"UFC1"
"hsa","ENSG00000143224",5498,"PPOX"
"hsa","ENSG00000143226",2212,"FCGR2A"
"hsa","ENSG00000143228",83540,"NUF2"
"hsa","ENSG00000143248",8490,"RGS5"
"hsa","ENSG00000143252",6391,"SDHC"
"hsa","ENSG00000143256",5202,"PFDN2"
"hsa","ENSG00000143257",9970,"NR1I3"
"hsa","ENSG00000143258",27005,"USP21"
"hsa","ENSG00000143278",2165,"F13B"
"hsa","ENSG00000143294",5546,"PRCC"
"hsa","ENSG00000143297",83416,"FCRL5"
"hsa","ENSG00000143303",51093,"RRNAD1"
"hsa","ENSG00000143314",79590,"MRPL24"
"hsa","ENSG00000143315",93183,"PIGM"
"hsa","ENSG00000143318",844,"CASQ1"
"hsa","ENSG00000143319",81875,"ISG20L2"
"hsa","ENSG00000143320",1382,"CRABP2"
"hsa","ENSG00000143321",3068,"HDGF"
"hsa","ENSG00000143322",27,"ABL2"
"hsa","ENSG00000143324",9213,"XPR1"
"hsa","ENSG00000143333",6004,"RGS16"
"hsa","ENSG00000143337",26092,"TOR1AIP1"
"hsa","ENSG00000143340",148753,"FAM163A"
"hsa","ENSG00000143341",83872,"HMCN1"
"hsa","ENSG00000143344",23179,"RGL1"
"hsa","ENSG00000143353",127018,"LYPLAL1"
"hsa","ENSG00000143355",56956,"LHX9"
"hsa","ENSG00000143363",58497,"PRUNE1"
"hsa","ENSG00000143365",6097,"RORC"
"hsa","ENSG00000143367",7286,"TUFT1"
"hsa","ENSG00000143368",10262,"SF3B4"
"hsa","ENSG00000143369",1893,"ECM1"
"hsa","ENSG00000143373",57592,"ZNF687"
"hsa","ENSG00000143374",80222,"TARS2"
"hsa","ENSG00000143375",57530,"CGN"
"hsa","ENSG00000143376",81609,"SNX27"
"hsa","ENSG00000143379",9869,"SETDB1"
"hsa","ENSG00000143382",54507,"ADAMTSL4"
"hsa","ENSG00000143384",4170,"MCL1"
"hsa","ENSG00000143387",1513,"CTSK"
"hsa","ENSG00000143390",5993,"RFX5"
"hsa","ENSG00000143393",5298,"PI4KB"
"hsa","ENSG00000143398",8394,"PIP5K1A"
"hsa","ENSG00000143401",81611,"ANP32E"
"hsa","ENSG00000143409",55793,"MINDY1"
"hsa","ENSG00000143412",8416,"ANXA9"
"hsa","ENSG00000143416",8991,"SELENBP1"
"hsa","ENSG00000143418",29956,"CERS2"
"hsa","ENSG00000143420",2029,"ENSA"
"hsa","ENSG00000143434",10500,"SEMA6C"
"hsa","ENSG00000143436",65005,"MRPL9"
"hsa","ENSG00000143437",405,"ARNT"
"hsa","ENSG00000143442",23126,"POGZ"
"hsa","ENSG00000143443",54964,"C1orf56"
"hsa","ENSG00000143450",51686,"OAZ3"
"hsa","ENSG00000143452",84072,"HORMAD1"
"hsa","ENSG00000143457",55204,"GOLPH3L"
"hsa","ENSG00000143458",126626,"GABPB2"
"hsa","ENSG00000143469",255928,"SYT14"
"hsa","ENSG00000143473",3756,"KCNH1"
"hsa","ENSG00000143476",51514,"DTL"
"hsa","ENSG00000143479",8444,"DYRK3"
"hsa","ENSG00000143486",1939,"EIF2D"
"hsa","ENSG00000143493",25896,"INTS7"
"hsa","ENSG00000143494",79805,"VASH2"
"hsa","ENSG00000143498",9015,"TAF1A"
"hsa","ENSG00000143499",56950,"SMYD2"
"hsa","ENSG00000143502",55061,"SUSD4"
"hsa","ENSG00000143507",11221,"DUSP10"
"hsa","ENSG00000143512",79802,"HHIPL2"
"hsa","ENSG00000143514",7159,"TP53BP2"
"hsa","ENSG00000143515",57198,"ATP8B2"
"hsa","ENSG00000143520",388698,"FLG2"
"hsa","ENSG00000143536",49860,"CRNN"
"hsa","ENSG00000143537",8751,"ADAM15"
"hsa","ENSG00000143543",10899,"JTB"
"hsa","ENSG00000143545",5872,"RAB13"
"hsa","ENSG00000143546",6279,"S100A8"
"hsa","ENSG00000143549",7170,"TPM3"
"hsa","ENSG00000143552",91181,"NUP210L"
"hsa","ENSG00000143553",23557,"SNAPIN"
"hsa","ENSG00000143554",11000,"SLC27A3"
"hsa","ENSG00000143556",6278,"S100A7"
"hsa","ENSG00000143569",9898,"UBAP2L"
"hsa","ENSG00000143570",27173,"SLC39A1"
"hsa","ENSG00000143575",10456,"HAX1"
"hsa","ENSG00000143578",148327,"CREB3L4"
"hsa","ENSG00000143590",1944,"EFNA3"
"hsa","ENSG00000143595",89872,"AQP10"
"hsa","ENSG00000143603",3782,"KCNN3"
"hsa","ENSG00000143612",25912,"C1orf43"
"hsa","ENSG00000143614",57459,"GATAD2B"
"hsa","ENSG00000143621",3608,"ILF2"
"hsa","ENSG00000143622",6016,"RIT1"
"hsa","ENSG00000143624",65123,"INTS3"
"hsa","ENSG00000143627",5313,"PKLR"
"hsa","ENSG00000143630",57657,"HCN3"
"hsa","ENSG00000143631",2312,"FLG"
"hsa","ENSG00000143632",58,"ACTA1"
"hsa","ENSG00000143633",128061,"C1orf131"
"hsa","ENSG00000143641",2590,"GALNT2"
"hsa","ENSG00000143643",79573,"TTC13"
"hsa","ENSG00000143653",51097,"SCCPDH"
"hsa","ENSG00000143669",1130,"LYST"
"hsa","ENSG00000143674",84451,"MAP3K21"
"hsa","ENSG00000143702",9859,"CEP170"
"hsa","ENSG00000143702",645455,"CEP170P1"
"hsa","ENSG00000143727",52,"ACP1"
"hsa","ENSG00000143740",116841,"SNAP47"
"hsa","ENSG00000143742",6726,"SRP9"
"hsa","ENSG00000143748",4931,"NVL"
"hsa","ENSG00000143751",163859,"SDE2"
"hsa","ENSG00000143753",8560,"DEGS1"
"hsa","ENSG00000143756",23219,"FBXO28"
"hsa","ENSG00000143761",375,"ARF1"
"hsa","ENSG00000143768",7044,"LEFTY2"
"hsa","ENSG00000143771",29097,"CNIH4"
"hsa","ENSG00000143772",3707,"ITPKB"
"hsa","ENSG00000143774",2987,"GUK1"
"hsa","ENSG00000143776",8476,"CDC42BPA"
"hsa","ENSG00000143786",149111,"CNIH3"
"hsa","ENSG00000143793",79169,"C1orf35"
"hsa","ENSG00000143797",129642,"MBOAT2"
"hsa","ENSG00000143799",142,"PARP1"
"hsa","ENSG00000143801",5664,"PSEN2"
"hsa","ENSG00000143811",29920,"PYCR2"
"hsa","ENSG00000143815",3930,"LBR"
"hsa","ENSG00000143816",7483,"WNT9A"
"hsa","ENSG00000143819",2052,"EPHX1"
"hsa","ENSG00000143839",5972,"REN"
"hsa","ENSG00000143842",9580,"SOX13"
"hsa","ENSG00000143845",55224,"ETNK2"
"hsa","ENSG00000143847",8497,"PPFIA4"
"hsa","ENSG00000143850",22874,"PLEKHA6"
"hsa","ENSG00000143851",5778,"PTPN7"
"hsa","ENSG00000143858",127833,"SYT2"
"hsa","ENSG00000143862",127829,"ARL8A"
"hsa","ENSG00000143867",130497,"OSR1"
"hsa","ENSG00000143869",151449,"GDF7"
"hsa","ENSG00000143870",10130,"PDIA6"
"hsa","ENSG00000143878",388,"RHOB"
"hsa","ENSG00000143882",245973,"ATP6V1C2"
"hsa","ENSG00000143889",92906,"HNRNPLL"
"hsa","ENSG00000143891",130589,"GALM"
"hsa","ENSG00000143919",79823,"CAMKMT"
"hsa","ENSG00000143921",64241,"ABCG8"
"hsa","ENSG00000143924",27436,"EML4"
"hsa","ENSG00000143933",805,"CALM2"
"hsa","ENSG00000143942",494143,"CHAC2"
"hsa","ENSG00000143947",6233,"RPS27A"
"hsa","ENSG00000143951",51057,"WDPCP"
"hsa","ENSG00000143952",51542,"VPS54"
"hsa","ENSG00000143954",130120,"REG3G"
"hsa","ENSG00000143970",55252,"ASXL2"
"hsa","ENSG00000143971",54465,"ETAA1"
"hsa","ENSG00000143977",6637,"SNRPG"
"hsa","ENSG00000143994",84696,"ABHD1"
"hsa","ENSG00000143995",4211,"MEIS1"
"hsa","ENSG00000144015",129868,"TRIM43"
"hsa","ENSG00000144021",9391,"CIAO1"
"hsa","ENSG00000144026",84874,"ZNF514"
"hsa","ENSG00000144028",23020,"SNRNP200"
"hsa","ENSG00000144029",64969,"MRPS5"
"hsa","ENSG00000144031",79998,"ANKRD53"
"hsa","ENSG00000144034",51002,"TPRKB"
"hsa","ENSG00000144035",9027,"NAT8"
"hsa","ENSG00000144036",23233,"EXOC6B"
"hsa","ENSG00000144040",94097,"SFXN5"
"hsa","ENSG00000144043",113419,"TEX261"
"hsa","ENSG00000144045",165545,"DQX1"
"hsa","ENSG00000144048",8446,"DUSP11"
"hsa","ENSG00000144057",84620,"ST6GAL2"
"hsa","ENSG00000144061",4867,"NPHP1"
"hsa","ENSG00000144063",7851,"MALL"
"hsa","ENSG00000144115",55258,"THNSL2"
"hsa","ENSG00000144118",5899,"RALB"
"hsa","ENSG00000144119",165257,"C1QL2"
"hsa","ENSG00000144120",80775,"TMEM177"
"hsa","ENSG00000144130",284958,"NT5DC4"
"hsa","ENSG00000144134",11159,"RABL2A"
"hsa","ENSG00000144136",6574,"SLC20A1"
"hsa","ENSG00000144152",129804,"FBLN7"
"hsa","ENSG00000144161",84524,"ZC3H8"
"hsa","ENSG00000144182",51601,"LIPT1"
"hsa","ENSG00000144191",1261,"CNGA3"
"hsa","ENSG00000144199",151313,"FAHD2B"
"hsa","ENSG00000144214",129530,"LYG1"
"hsa","ENSG00000144218",3899,"AFF3"
"hsa","ENSG00000144224",23190,"UBXN4"
"hsa","ENSG00000144227",11249,"NXPH2"
"hsa","ENSG00000144228",339745,"SPOPL"
"hsa","ENSG00000144229",80731,"THSD7B"
"hsa","ENSG00000144230",2840,"GPR17"
"hsa","ENSG00000144231",5433,"POLR2D"
"hsa","ENSG00000144233",83607,"AMMECR1L"
"hsa","ENSG00000144278",114805,"GALNT13"
"hsa","ENSG00000144283",8502,"PKP4"
"hsa","ENSG00000144285",6323,"SCN1A"
"hsa","ENSG00000144290",57282,"SLC4A10"
"hsa","ENSG00000144306",79634,"SCRN3"
"hsa","ENSG00000144320",80856,"LNPK"
"hsa","ENSG00000144331",151126,"ZNF385B"
"hsa","ENSG00000144339",23671,"TMEFF2"
"hsa","ENSG00000144354",83879,"CDCA7"
"hsa","ENSG00000144355",1745,"DLX1"
"hsa","ENSG00000144357",130507,"UBR3"
"hsa","ENSG00000144362",493911,"PHOSPHO2"
"hsa","ENSG00000144366",51454,"GULP1"
"hsa","ENSG00000144369",165215,"FAM171B"
"hsa","ENSG00000144381",3329,"HSPD1"
"hsa","ENSG00000144395",284992,"CCDC150"
"hsa","ENSG00000144401",151194,"METTL21A"
"hsa","ENSG00000144406",285175,"UNC80"
"hsa","ENSG00000144407",5746,"PTH2R"
"hsa","ENSG00000144410",130749,"CPO"
"hsa","ENSG00000144426",65065,"NBEAL1"
"hsa","ENSG00000144445",151050,"KANSL1L"
"hsa","ENSG00000144451",79582,"SPAG16"
"hsa","ENSG00000144452",26154,"ABCA12"
"hsa","ENSG00000144455",285362,"SUMF1"
"hsa","ENSG00000144455",100130207,"LOC100130207"
"hsa","ENSG00000144460",57624,"NYAP2"
"hsa","ENSG00000144468",84236,"RHBDD1"
"hsa","ENSG00000144476",57007,"ACKR3"
"hsa","ENSG00000144481",79054,"TRPM8"
"hsa","ENSG00000144485",55502,"HES6"
"hsa","ENSG00000144488",339768,"ESPNL"
"hsa","ENSG00000144504",51281,"ANKMY1"
"hsa","ENSG00000144524",64708,"COPS7B"
"hsa","ENSG00000144535",129563,"DIS3L2"
"hsa","ENSG00000144550",151835,"CPNE9"
"hsa","ENSG00000144554",2177,"FANCD2"
"hsa","ENSG00000144559",132001,"TAMM41"
"hsa","ENSG00000144560",9686,"VGLL4"
"hsa","ENSG00000144566",5868,"RAB5A"
"hsa","ENSG00000144567",79137,"RETREG2"
"hsa","ENSG00000144579",58190,"CTDSP1"
"hsa","ENSG00000144580",9125,"CNOT9"
"hsa","ENSG00000144583",57574,"MARCHF4"
"hsa","ENSG00000144589",114790,"STK11IP"
"hsa","ENSG00000144591",29926,"GMPPA"
"hsa","ENSG00000144596",80852,"GRIP2"
"hsa","ENSG00000144597",85403,"EAF1"
"hsa","ENSG00000144619",152330,"CNTN4"
"hsa","ENSG00000144635",51143,"DYNC1LI1"
"hsa","ENSG00000144642",27303,"RBMS3"
"hsa","ENSG00000144644",339896,"GADL1"
"hsa","ENSG00000144645",114884,"OSBPL10"
"hsa","ENSG00000144647",84892,"POMGNT2"
"hsa","ENSG00000144648",1238,"ACKR2"
"hsa","ENSG00000144649",729085,"GASK1A"
"hsa","ENSG00000144655",64651,"CSRNP1"
"hsa","ENSG00000144659",54977,"SLC25A38"
"hsa","ENSG00000144668",3680,"ITGA9"
"hsa","ENSG00000144671",9389,"SLC22A14"
"hsa","ENSG00000144674",2803,"GOLGA4"
"hsa","ENSG00000144677",10217,"CTDSPL"
"hsa","ENSG00000144681",6769,"STAC"
"hsa","ENSG00000144711",9922,"IQSEC1"
"hsa","ENSG00000144712",23066,"CAND2"
"hsa","ENSG00000144713",6161,"RPL32"
"hsa","ENSG00000144724",5793,"PTPRG"
"hsa","ENSG00000144730",54756,"IL17RD"
"hsa","ENSG00000144736",55164,"SHQ1"
"hsa","ENSG00000144741",115286,"SLC25A26"
"hsa","ENSG00000144744",9039,"UBA3"
"hsa","ENSG00000144746",10550,"ARL6IP5"
"hsa","ENSG00000144747",7110,"TMF1"
"hsa","ENSG00000144749",26018,"LRIG1"
"hsa","ENSG00000144771",57408,"LRTM1"
"hsa","ENSG00000144791",8994,"LIMD1"
"hsa","ENSG00000144792",285349,"ZNF660"
"hsa","ENSG00000144802",64332,"NFKBIZ"
"hsa","ENSG00000144810",1295,"COL8A1"
"hsa","ENSG00000144815",91775,"NXPE3"
"hsa","ENSG00000144820",84873,"ADGRG7"
"hsa","ENSG00000144821",22989,"MYH15"
"hsa","ENSG00000144824",90102,"PHLDB2"
"hsa","ENSG00000144827",55347,"ABHD10"
"hsa","ENSG00000144834",29114,"TAGLN3"
"hsa","ENSG00000144837",51365,"PLA1A"
"hsa","ENSG00000144840",285282,"RABL3"
"hsa","ENSG00000144843",141,"ADPRH"
